DATA;HORA;PREC;P_EST;TBS;TBU;ES_TS;ES_TU;E;URA;DELTA_E;TPO;UA;US;R;Q
20/09/2020;0;0;940.3;14.4;12.4;16.405;14.399;12.77945201;77.899;3.626;9.823588539;9.631278027;12.36382808;0.0086;0.0085
20/09/2020;12;0;942.7;8.3;6.3;10.949;9.547;7.926947748;72.401;3.022;3.468661472;6.103721587;8.430409305;0.0053;0.0052
20/09/2020;18;0;939.9;16.7;10.2;19.011;12.445;7.179857769;37.766;11.831;2.151443141;5.368164283;14.21409526;0.0048;0.0048
21/09/2020;0;0;942.2;9.6;6.5;11.954;9.68;7.168613379;59.968;4.785;2.130587025;5.494414925;9.162233636;0.0048;0.0047
21/09/2020;12;0;943.4;9.6;6.2;11.954;9.481;6.727217748;56.276;5.227;1.284933037;5.156105322;9.162233636;0.0045;0.0044
21/09/2020;18;0;940.1;17.2;9.8;19.623;12.116;6.121726285;31.196;13.502;0.029870296;4.569145118;14.64658244;0.0041;0.0041
22/09/2020;0;0;943.6;11.1;7.2;13.214;10.157;6.997823933;52.956;6.216;1.809720437;5.335194171;10.074678;0.0046;0.0046
22/09/2020;12;0;943.6;14;11.4;15.986;13.48;11.37390168;71.151;4.612;8.273119918;8.583927188;12.06432094;0.0076;0.0075
22/09/2020;18;0;941.4;22.2;14.3;26.762;16.299;9.900372628;36.994;16.862;6.42681698;7.264297802;19.63629847;0.0066;0.0066
23/09/2020;0;0;942.6;15;11.4;17.053;13.48;10.56390168;61.948;6.489;7.290031864;7.944934385;12.82515828;0.007;0.007
23/09/2020;12;0;945.4;14.2;11.4;16.194;13.48;11.21190168;69.234;4.982;8.082226925;8.455772643;12.21327932;0.0075;0.0074
23/09/2020;18;0;942.4;24.6;17.6;30.929;20.126;14.45561524;46.738;16.473;11.46357459;10.52112319;22.51085071;0.0097;0.0096
24/09/2020;0;0;943.4;19.2;15.2;22.249;17.274;14.03365244;63.077;8.215;11.06936452;10.40276905;16.49228298;0.0094;0.0093
24/09/2020;12;0;944.2;16.2;14;18.416;15.986;14.20350374;77.127;4.212;11.22945158;10.63789388;13.79269501;0.0095;0.0094
24/09/2020;18;0;939.8;27;17.8;35.651;20.381;12.92889328;36.265;22.722;9.978293557;9.334660951;25.74014727;0.0087;0.0086
25/09/2020;0;0;940.4;20.3;14.6;23.819;16.619;12.0016345;50.386;11.818;8.987979525;8.863123197;17.59049361;0.008;0.008
25/09/2020;12;0;941;18.3;14.4;21.032;16.405;13.24619017;62.983;7.785;10.30092157;9.849381363;15.63827432;0.0089;0.0088
25/09/2020;18;0;937.2;27.3;18.6;36.283;21.431;14.38357613;39.642;21.9;11.39709487;10.3745674;26.17047904;0.0097;0.0096
26/09/2020;0;0;936.2;22.4;15.3;27.089;17.385;11.63399471;42.947;15.455;8.5739861;8.530545883;19.86311053;0.0078;0.0078
26/09/2020;12;0;934.6;20.4;15.5;23.967;17.61;13.64056841;56.914;10.326;10.69132058;10.07003107;17.69338761;0.0092;0.0091
26/09/2020;18;0;929.6;32;19.5;47.544;22.668;12.54274791;26.381;35.002;9.574805906;8.907407205;33.76424533;0.0085;0.0084
27/09/2020;0;0;929.9;24.6;17.7;30.929;20.253;14.66390211;47.411;16.265;11.65394007;10.67271908;22.51085071;0.01;0.0099
27/09/2020;12;0;933.1;22.1;16.5;26.6;18.771;14.23501172;53.516;12.364;11.25893765;10.44833459;19.52373157;0.0096;0.0095
27/09/2020;18;4.2;929.5;24.2;19.9;30.198;23.237;19.75435764;65.417;10.443;15.6191654;14.39701839;22.00803831;0.0135;0.0133
28/09/2020;0;4.5;959.8;20;19.4;23.382;22.527;22.04126841;94.267;1.34;17.07682268;16.29398887;17.28490233;0.0146;0.0144
28/09/2020;12;2.6;935.9;13;11.8;14.977;13.841;12.86933668;85.926;2.108;9.916854603;9.746497643;11.34289752;0.0087;0.0086
28/09/2020;18;0;936.2;19.2;14.4;22.249;16.405;12.51719017;56.261;9.731;9.547663667;9.278656369;16.49228298;0.0084;0.0084
29/09/2020;0;0;938;13;10.8;14.977;12.953;11.17129588;74.589;3.806;8.033946687;8.46049891;11.34289752;0.0075;0.0074
29/09/2020;12;0;937.4;16.2;12.8;18.416;14.782;12.02841838;65.316;6.387;9.017642996;9.008836174;13.79269501;0.0081;0.008
29/09/2020;18;0;933.5;27.2;20;36.072;23.382;17.54970075;48.652;18.522;14.04447785;12.66244232;26.02635405;0.0119;0.0118
30/09/2020;0;0;934.2;23.2;18.9;28.434;21.836;18.35323286;64.546;10.081;14.64020706;13.42103389;20.79307326;0.0125;0.0123
30/09/2020;12;0;935.2;23.2;20.5;28.434;24.115;21.92823957;77.118;6.506;17.0084092;16.03530281;20.79307326;0.0149;0.0147
30/09/2020;18;0;931.4;33.5;22;51.726;26.438;17.12293955;33.103;34.603;13.71689361;12.10058306;36.55388162;0.0116;0.0115
01/10/2020;0;0;932.7;26.2;21.1;34.012;25.022;20.89097749;61.423;13.121;16.36359021;15.12361539;24.62217659;0.0143;0.0141
01/10/2020;12;0;932;22.4;18.8;27.089;21.7;18.7842738;69.342;8.305;14.94911449;13.7734384;19.86311053;0.0128;0.0126
01/10/2020;18;0;929.1;33.8;21.4;52.599;25.486;15.44241611;29.359;37.157;12.34228905;10.9023055;37.1348293;0.0105;0.0104
02/10/2020;0;0;930.7;25.9;20.3;33.414;23.819;19.28344495;57.71;14.131;15.2981106;13.97388483;24.21382953;0.0132;0.013
02/10/2020;12;0;931.6;25.2;19.2;32.055;22.249;17.38859227;54.246;14.667;13.92175573;12.63034569;23.28358455;0.0118;0.0117
02/10/2020;18;0;931.2;32.8;23.8;49.736;29.481;22.19119891;44.618;27.545;17.16703245;15.71816116;35.22847043;0.0152;0.015
03/10/2020;0;0;936.8;15.8;14.4;17.951;16.405;15.27119017;85.071;2.68;12.19391898;11.45339263;13.4633979;0.0103;0.0102
03/10/2020;12;0;938.3;13.2;12.2;15.174;14.211;13.40125706;88.315;1.773;10.45579305;10.14225115;11.48411234;0.009;0.0089
03/10/2020;18;0.5;938.4;12.4;11.5;14.399;13.569;12.84047407;89.173;1.559;9.886977395;9.745082985;10.92824564;0.0086;0.0086
04/10/2020;0;4;939.5;12;10.8;14.025;12.953;11.98129588;85.427;2.044;8.96541;9.105784872;10.65917153;0.008;0.008
04/10/2020;12;5.4;939.6;15.2;13.6;17.274;15.575;14.27926688;82.665;2.994;11.30024288;10.73174603;12.98221068;0.0096;0.0095
04/10/2020;18;0;936.7;24.4;18.8;30.561;21.7;17.1642738;56.163;13.397;13.74897706;12.50094722;22.25822326;0.0116;0.0115
05/10/2020;0;0;936.7;18.2;15.6;20.9;17.723;15.61680587;74.722;5.283;12.49171913;11.61607195;15.54578601;0.0105;0.0104
05/10/2020;12;0;935.9;20;17.2;23.382;19.623;17.35544517;74.227;6.026;13.89636539;12.82999804;17.28490233;0.0118;0.0116
05/10/2020;18;0;934.3;22.8;19.6;27.755;22.809;20.21699305;72.841;7.538;15.92720922;14.80392392;20.32351196;0.0138;0.0136
06/10/2020;0;0;936.4;17.5;15.4;19.999;17.497;15.79596569;78.984;4.203;12.64350878;11.77764602;14.91149661;0.0107;0.0106
06/10/2020;12;0;937;18;15.6;20.639;17.723;15.77880587;76.451;4.86;12.6290452;11.74463695;15.36222604;0.0107;0.0105
06/10/2020;18;0;934.2;28.3;20.1;38.462;23.527;16.88482727;43.9;21.577;13.53055028;12.13824622;27.64982489;0.0114;0.0113
07/10/2020;0;0;935;19.5;15.3;22.668;17.385;13.98299471;61.687;8.685;11.02124369;10.35458685;16.78575794;0.0094;0.0094
07/10/2020;12;0;935.6;22.2;19.4;26.762;22.527;20.25926841;75.702;6.503;15.95500573;14.86503231;19.63629847;0.0138;0.0136
07/10/2020;18;0;933.8;28.2;19.8;38.239;23.094;16.28979437;42.6;21.949;13.05314782;11.71437404;27.4987329;0.011;0.0109
08/10/2020;0;0;937;20;16.4;23.382;18.652;15.73592345;67.3;7.646;12.59283183;11.63276798;17.28490233;0.0106;0.0105
08/10/2020;12;0;937;16.6;15.4;18.891;17.497;16.52496569;87.476;2.366;13.24388073;12.35948746;14.1289359;0.0112;0.011
08/10/2020;18;1.4;936;18;16.6;20.639;18.891;17.75676564;86.035;2.882;14.20056252;13.21689154;15.36222604;0.012;0.0119
09/10/2020;0;3;935.9;16.3;16;18.533;18.182;17.93916414;96.793;0.594;14.33655329;13.43111978;13.87609954;0.0122;0.012
09/10/2020;12;0;933.9;16.8;15.8;19.132;17.951;17.14119721;89.593;1.991;13.73107465;12.81153663;14.29969808;0.0116;0.0115
09/10/2020;18;0;934.6;18.4;16.4;21.164;18.652;17.03192345;80.477;4.132;13.64597343;12.65996781;15.73123752;0.0115;0.0114
10/10/2020;0;0;937;15;11.6;17.053;13.66;10.90556897;63.952;6.147;7.713598566;8.201896666;12.82515828;0.0073;0.0073
10/10/2020;12;0;938;14.3;11.4;16.299;13.48;11.13090168;68.29;5.168;7.985743585;8.39176228;12.28835402;0.0075;0.0074
10/10/2020;18;0;936.2;22.1;14;26.6;15.986;9.42450374;35.431;17.175;5.771333938;6.91747716;19.52373157;0.0063;0.0063
11/10/2020;0;0;937.2;14.5;9.9;16.512;12.197;8.471283159;51.305;8.04;4.352417216;6.382191069;12.43970326;0.0057;0.0056
11/10/2020;12;0;940.3;15.2;12.5;17.274;14.494;12.3073675;71.249;4.966;9.322714547;9.249742543;12.98221068;0.0082;0.0082
11/10/2020;18;0;936.6;27.7;17.1;37.142;19.5;10.91363072;29.384;26.228;7.723431734;7.861298351;26.75385178;0.0073;0.0073
12/10/2020;0;0;937.9;20.5;13.7;24.115;15.677;10.16895018;42.168;13.946;6.782994075;7.504581291;17.79680031;0.0068;0.0068
12/10/2020;12;0;939.2;19.3;15.9;22.388;18.066;15.31235719;68.397;7.075;12.22974222;11.34675527;16.58961188;0.0103;0.0102
12/10/2020;18;0;936;29.7;18.5;41.703;21.297;12.22483069;29.314;29.478;9.233174791;8.747599367;29.84109276;0.0082;0.0082
13/10/2020;0;0;937.1;20.6;15.1;24.264;17.163;12.70793588;52.373;11.556;9.748912222;9.37513253;17.90073388;0.0086;0.0085
13/10/2020;12;0;937.5;19.4;14.2;22.527;16.194;11.9821543;53.19;10.545;8.966363346;8.875973396;16.68743617;0.0081;0.008
13/10/2020;18;0;933.9;26.8;15.8;35.235;17.951;9.041197206;25.66;26.194;5.218816637;6.532099115;25.45664712;0.0061;0.006
14/10/2020;0;0;936;19.1;12.5;22.11;14.494;9.148367502;41.376;12.962;5.37562175;6.783760359;16.39544738;0.0061;0.0061
14/10/2020;12;0;936.3;20;14.8;23.382;16.835;12.62251062;53.985;10.759;9.659159394;9.331180209;17.28490233;0.0085;0.0084
14/10/2020;18;0;935.1;27;15.2;35.651;17.274;7.715652436;21.642;27.936;3.109151948;5.570701059;25.74014727;0.0052;0.0051
15/10/2020;0;0;940;20.5;14.8;24.115;16.835;12.21751062;50.663;11.898;9.225204475;9.01639796;17.79680031;0.0082;0.0081
15/10/2020;12;0;939.9;18.5;12.8;21.297;14.782;10.16541838;47.732;11.131;6.778371668;7.553446386;15.82467763;0.0068;0.0068
15/10/2020;18;0;937.8;28.4;15.2;38.686;17.274;6.581652436;17.013;32.104;0.993836466;4.729880284;27.8016285;0.0044;0.0044
16/10/2020;0;0;940.4;18;15;20.639;17.053;14.62284204;70.851;6.016;11.61662777;10.88421851;15.36222604;0.0098;0.0097
16/10/2020;12;0;943.6;17.6;13.6;20.126;15.575;12.33526688;61.291;7.79;9.352845351;9.19414593;15.00071666;0.0082;0.0082
16/10/2020;18;0;939;27.8;15.4;37.359;17.497;7.452965693;19.95;29.906;2.648218073;5.366729951;26.90142655;0.005;0.005
17/10/2020;0;0;941.1;19;11.7;21.973;13.75;7.837188976;35.667;14.136;3.317125942;5.81347648;16.29910301;0.0052;0.0052
17/10/2020;12;0;943.1;16.6;12.3;18.891;14.305;10.82208275;57.288;8.069;7.611338232;8.094140624;14.1289359;0.0072;0.0072
17/10/2020;18;0;938.2;27;15.1;35.651;17.163;7.523935876;21.104;28.127;2.774331192;5.432281703;25.74014727;0.005;0.005
18/10/2020;0;0;938;19.3;12.7;22.388;14.686;9.339847982;41.719;13.048;5.651265475;6.921009487;16.58961188;0.0063;0.0062
18/10/2020;12;0;938.2;17.5;13.2;19.999;15.174;11.69129802;58.459;8.308;8.639367851;8.717160588;14.91149661;0.0078;0.0078
18/10/2020;18;0;934.8;29.2;17.8;40.519;20.381;11.14689328;27.51;29.372;8.004847531;7.989467522;29.04200681;0.0075;0.0075
19/10/2020;0;0;935.1;21.8;13.2;26.117;15.174;8.208298019;31.428;17.909;3.932769244;6.030927242;19.18936005;0.0055;0.0055
19/10/2020;12;0;936.3;21.5;15.9;25.643;18.066;13.53035719;52.765;12.113;10.58336955;9.95135948;18.85993483;0.0091;0.009
19/10/2020;18;0;933.9;30.8;19;44.414;21.973;12.41493665;27.953;31.999;9.438513494;8.851465699;31.6656575;0.0084;0.0083
20/10/2020;0;0;935.1;23.6;15.9;29.129;18.066;11.82935719;40.611;17.299;8.795583269;8.638701169;21.27194419;0.008;0.0079
20/10/2020;12;0;938.2;23.4;19;28.78;21.973;18.40893665;63.965;10.371;14.68053324;13.45268448;21.03133559;0.0124;0.0123
20/10/2020;18;0;935.8;31.8;20.8;47.01;24.565;15.65495207;33.302;31.355;12.52418315;11.12487736;33.40643588;0.0106;0.0105
21/10/2020;0;0;938.3;23.3;18.6;28.607;21.431;17.62357613;61.607;10.983;14.10037513;12.8831137;20.91191232;0.0119;0.0118
21/10/2020;12;0;942;21.4;17.4;25.486;19.873;16.63314126;65.263;8.853;13.33070558;12.23756249;18.75121511;0.0112;0.0111
21/10/2020;18;0;939.4;29.6;19.8;41.464;23.094;15.15579437;36.552;26.308;12.09298527;10.84846352;29.67978539;0.0102;0.0101
22/10/2020;0;0;940.3;20.8;17.4;24.565;19.873;17.11914126;69.689;7.446;13.7139415;12.62085091;18.11017229;0.0115;0.0114
22/10/2020;12;0;941.8;22;16.4;26.438;18.652;14.11592345;53.393;12.322;11.14714655;10.36443735;19.41172104;0.0095;0.0094
22/10/2020;18;0;938.4;28.8;19.2;39.594;22.249;14.47259227;36.553;25.121;11.47919323;10.38689028;28.41601417;0.0097;0.0096
23/10/2020;0;0;939.2;23.2;16.8;28.434;19.132;13.94828303;49.054;14.486;10.98816959;10.19985856;20.79307326;0.0094;0.0093
23/10/2020;12;0;938.7;22;16.8;26.438;19.132;14.92028303;56.435;11.518;11.88458294;10.95502815;19.41172104;0.01;0.0099
23/10/2020;18;0;936.8;25.8;19.6;33.217;22.809;17.78699305;53.548;15.43;14.22319545;12.89378412;24.07901344;0.012;0.0119
24/10/2020;0;0;935.4;21.2;17;25.176;19.377;15.97450102;63.451;9.201;12.79306629;11.76096846;18.53539531;0.0108;0.0107
24/10/2020;12;0;936.8;21.8;17.8;26.117;20.381;17.14089328;65.63;8.976;13.73083871;12.59402132;19.18936005;0.0116;0.0115
24/10/2020;18;0;932.3;28.8;19.9;39.594;23.237;16.02835764;40.482;23.565;12.83785348;11.5034535;28.41601417;0.0109;0.0108
25/10/2020;0;14.4;934.7;17;16;19.377;18.182;17.37216414;89.656;2.004;13.909178;12.97520949;14.4722418;0.0118;0.0116
25/10/2020;12;4.8;934.4;21.2;18.2;25.176;20.9;18.46996716;73.364;6.706;14.72457579;13.59821512;18.53539531;0.0125;0.0124
25/10/2020;18;0;930.3;31.2;20.2;45.437;23.673;14.7627408;32.491;30.674;11.74333049;10.51153734;32.35241098;0.01;0.0099
26/10/2020;0;0;931.2;24.3;18.5;30.379;21.297;16.59883069;54.639;13.78;13.30322822;12.09319451;22.13282669;0.0113;0.0112
26/10/2020;12;0;932.7;20.6;17.8;24.264;20.381;18.11289328;74.648;6.151;14.46480083;13.36257727;17.90073388;0.0123;0.0122
26/10/2020;18;2.2;929.8;20.4;18.8;23.967;21.7;20.4042738;85.135;3.563;16.04990958;15.06327779;17.69338761;0.014;0.0138
27/10/2020;0;9.3;931;16.4;16;18.652;18.182;17.85816414;95.744;0.794;14.27633364;13.36585471;13.95993994;0.0122;0.012
27/10/2020;12;2.4;931.1;16.4;15;18.652;17.053;15.91884204;85.347;2.733;12.74662131;11.91437866;13.95993994;0.0108;0.0107
27/10/2020;18;0;928.4;23.4;15.4;28.78;17.497;11.01696569;38.28;17.763;7.84883336;8.050859545;21.03133559;0.0075;0.0074
28/10/2020;0;0;929.5;17.3;13.8;19.748;15.779;12.94421553;65.547;6.804;9.994054311;9.657998911;14.73443146;0.0088;0.0087
28/10/2020;12;0;931.1;19;14.8;21.973;16.835;13.43251062;61.132;8.54;10.48679016;9.963978771;16.29910301;0.0091;0.009
28/10/2020;18;0;929.9;27.4;16.2;36.496;18.416;9.343731282;25.602;27.153;5.656796988;6.737191064;26.31528864;0.0063;0.0063
29/10/2020;0;0;931.1;20.6;13.6;24.264;15.575;9.905266885;40.822;14.359;6.433393572;7.307495937;17.90073388;0.0067;0.0066
29/10/2020;12;0;935.4;18.4;16.4;21.164;18.652;17.03192345;80.477;4.132;13.64597343;12.65996781;15.73123752;0.0115;0.0114
29/10/2020;18;0;935.1;21.8;18;26.117;20.639;17.56100174;67.239;8.556;14.05304389;12.90268988;19.18936005;0.0119;0.0118
30/10/2020;0;0;939.8;13.6;11.6;15.575;13.66;12.03956897;77.299;3.536;9.029972944;9.098990369;11.77111936;0.0081;0.008
30/10/2020;12;0;941.9;16;11;18.182;13.127;9.076785603;49.921;9.105;5.271092621;6.802878068;13.62718599;0.0061;0.006
30/10/2020;18;0;939;23.2;15.8;28.434;17.951;11.95719721;42.052;16.477;8.93861834;8.743851839;20.79307326;0.008;0.008
31/10/2020;0;0;941.4;15.2;11.6;17.274;13.66;10.74356897;62.196;6.53;7.514446149;8.074451907;12.98221068;0.0072;0.0071
31/10/2020;12;0;942;16.7;12.7;19.011;14.686;11.44584798;60.206;7.565;8.35702768;8.557717201;14.21409526;0.0077;0.0076
31/10/2020;18;12.8;941.1;16.8;14.2;19.132;16.194;14.0881543;73.636;5.044;11.12094338;10.5296557;14.29969808;0.0095;0.0094
01/11/2020;0;19;941.6;13.4;12;15.374;14.025;12.8912257;83.853;2.482;9.939468425;9.749439545;11.6268484;0.0086;0.0086
01/11/2020;12;0;941.9;15.3;13;17.385;14.977;13.11423311;75.434;4.271;10.1676962;9.852732888;13.06135919;0.0088;0.0087
01/11/2020;18;0;938.7;22;14.5;26.438;16.512;10.43660983;39.476;16.001;7.128715246;7.662948096;19.41172104;0.007;0.0069
02/11/2020;0;0;938.6;16.2;12.8;18.416;14.782;12.02841838;65.316;6.387;9.017642996;9.008836174;13.79269501;0.0081;0.008
02/11/2020;12;0;939.4;17.1;13.2;19.5;15.174;12.01529802;61.618;7.484;9.003120296;8.971091178;14.55918654;0.0081;0.008
02/11/2020;18;0;936.2;25;16;31.676;18.182;10.89216414;34.386;20.784;7.69723216;7.916921987;23.02351158;0.0073;0.0073
03/11/2020;0;0;936.4;17.6;13.2;20.126;15.174;11.61029802;57.689;8.515;8.546854552;8.653787167;15.00071666;0.0078;0.0077
03/11/2020;12;0;937.8;17.6;13.8;20.126;15.779;12.70121553;63.11;7.424;9.741873326;9.466907378;15.00071666;0.0085;0.0085
03/11/2020;18;0;935.2;25;15;31.676;17.053;8.952842038;28.264;22.723;5.088136419;6.507334179;23.02351158;0.006;0.006
04/11/2020;0;0;938.7;15.4;12.3;17.497;14.305;11.79408275;67.406;5.703;8.755843962;8.857830529;13.140925;0.0079;0.0079
04/11/2020;12;0;941.4;15.4;11.8;17.497;13.841;10.92533668;62.441;6.572;7.737696944;8.205367288;13.140925;0.0073;0.0073
04/11/2020;18;0;940.3;21;12.4;24.869;14.399;7.433452008;29.891;17.435;2.613331973;5.47648199;18.32172025;0.005;0.0049
05/11/2020;0;0;939.6;13.7;9.2;15.677;11.636;7.991379927;50.975;7.686;3.576385061;6.037435968;11.8438347;0.0053;0.0053
05/11/2020;12;0;939.6;14.4;10.2;16.405;12.445;9.042857769;55.122;7.362;5.221260421;6.815180908;12.36382808;0.006;0.006
05/11/2020;18;0;936.3;22.2;14.8;26.762;16.835;10.84051062;40.507;15.921;7.633977786;7.954114503;19.63629847;0.0073;0.0072
06/11/2020;0;0;938.3;14.8;12.5;16.835;14.494;12.6313675;75.033;4.203;9.668493133;9.506442672;12.66975331;0.0085;0.0084
06/11/2020;12;0;938.8;17;11.2;19.377;13.302;8.60431407;44.406;10.772;4.559759805;6.426532509;14.4722418;0.0058;0.0057
06/11/2020;18;0;935.8;28;14.4;37.797;16.405;5.389190171;14.258;32.408;-1.666065913;3.878068409;27.19867285;0.0036;0.0036
07/11/2020;0;0;936.4;20.1;15.1;23.527;17.163;13.11293588;55.736;10.414;10.16637985;9.690419348;17.38625311;0.0088;0.0088
07/11/2020;12;0;939.6;19.8;14.2;23.094;16.194;11.6581543;50.482;11.436;8.601590811;8.624167421;17.08372903;0.0078;0.0078
07/11/2020;18;0;936.7;31.8;18.7;47.01;21.565;10.95405603;23.302;36.056;7.772630485;7.784279975;33.40643588;0.0074;0.0073
08/11/2020;0;0;937.4;23.2;17.2;28.434;19.623;14.76344517;51.921;13.671;11.74396538;10.79595619;20.79307326;0.01;0.0099
08/11/2020;12;0;938.4;22.3;17.7;26.925;20.253;16.52690211;61.381;10.398;13.24543995;12.12233999;19.74942403;0.0112;0.011
08/11/2020;18;0;935.4;31.3;20.1;45.696;23.527;14.45482727;31.633;31.241;11.46284923;10.2889109;32.52607814;0.0098;0.0097
09/11/2020;0;0;937.2;20.8;17.8;24.565;20.381;17.95089328;73.075;6.614;14.3452508;13.23404862;18.11017229;0.0121;0.012
09/11/2020;12;0.6;939.2;18.2;17.4;20.9;19.873;19.22514126;91.986;1.675;15.25781646;14.30001922;15.54578601;0.013;0.0128
09/11/2020;18;0.8;936.7;20.8;18.1;24.565;20.769;18.58212566;75.645;5.983;14.8051366;13.69941599;18.11017229;0.0126;0.0124
10/11/2020;0;0;936.7;17.9;17.1;20.51;19.5;18.85163072;91.916;1.658;14.9967448;14.03665594;15.27115036;0.0128;0.0126
10/11/2020;12;0;937.9;21;18.2;24.869;20.9;18.63196716;74.921;6.237;14.84078065;13.72681662;18.32172025;0.0126;0.0124
10/11/2020;18;0;934.8;28.2;19.8;38.239;23.094;16.28979437;42.6;21.949;13.05314782;11.71437404;27.4987329;0.011;0.0109
11/11/2020;0;0;936.3;23.4;18.3;28.78;21.032;16.90052959;58.724;11.879;13.54291938;12.35038701;21.03133559;0.0114;0.0113
11/11/2020;12;0;936.7;23.6;19.8;29.129;23.094;20.01579437;68.715;9.113;15.7941173;14.61706359;21.27194419;0.0136;0.0134
11/11/2020;18;10;935.1;22.2;19;26.762;21.973;19.38093665;72.42;7.381;15.36521648;14.22056531;19.63629847;0.0132;0.013
12/11/2020;0;0;937;19.3;17.5;22.388;19.999;18.54102938;82.818;3.847;14.77567469;13.73926433;16.58961188;0.0126;0.0124
12/11/2020;12;0;935.9;19.8;18;23.094;20.639;19.18100174;83.057;3.913;15.22722993;14.18922465;17.08372903;0.013;0.0128
12/11/2020;18;7;933.5;21.4;19.2;25.486;22.249;20.46659227;80.304;5.02;16.09048905;15.05796157;18.75121511;0.0139;0.0138
13/11/2020;0;0;935.2;19;16.7;21.973;19.011;17.14818835;78.042;4.825;13.7365008;12.72019725;16.29910301;0.0116;0.0115
13/11/2020;12;0;935.8;22.6;18.8;27.42;21.7;18.6222738;67.914;8.798;14.83385593;13.64541443;20.09217555;0.0126;0.0125
13/11/2020;18;0;933.2;28.2;19.2;38.239;22.249;14.95859227;39.118;23.281;11.91870557;10.75707532;27.4987329;0.0101;0.01
14/11/2020;0;0;933;21.9;16.5;26.277;18.771;14.39701172;54.789;11.88;11.40951883;10.57440739;19.30026463;0.0097;0.0097
14/11/2020;12;0;933.9;23.4;19.4;28.78;22.527;19.28726841;67.017;9.492;15.30074876;14.0945423;21.03133559;0.0131;0.0129
14/11/2020;18;0;930;31.5;20.2;46.217;23.673;14.5197408;31.416;31.698;11.52247335;10.32832794;32.87580787;0.0099;0.0098
15/11/2020;0;0;931.6;26.3;17.3;34.213;19.748;12.45794761;36.413;21.755;9.484534533;9.015674747;24.75960043;0.0084;0.0084
15/11/2020;12;0;935;22.2;18.5;26.762;21.297;18.29983069;68.38;8.462;14.60143205;13.4273148;19.63629847;0.0124;0.0123
15/11/2020;18;0;934.2;25.7;19.8;33.021;23.094;18.31479437;55.464;14.706;14.61230849;13.2808318;23.94484289;0.0124;0.0123
16/11/2020;0;0;933.8;20.7;18.6;24.414;21.431;19.72957613;80.812;4.685;15.60246179;14.55031049;18.00519048;0.0134;0.0132
16/11/2020;12;0;934;23.6;19.6;29.129;22.809;19.56899305;67.181;9.56;15.49371197;14.2907751;21.27194419;0.0133;0.0131
16/11/2020;18;0;932.6;19.2;17.6;22.249;20.126;18.82961524;84.633;3.419;14.98119567;13.95788727;16.49228298;0.0128;0.0127
17/11/2020;0;0;934.2;18.4;17.1;21.164;19.5;18.44663072;87.161;2.717;14.7077523;13.71153128;15.73123752;0.0125;0.0124
17/11/2020;12;0;934.8;18.6;13.6;21.431;15.575;11.52526688;53.78;9.905;8.449040132;8.56094927;15.91859668;0.0078;0.0077
17/11/2020;18;0;932.8;24.5;14.6;30.745;16.619;8.599634504;27.971;22.145;4.552520773;6.261112046;22.38423045;0.0058;0.0058
18/11/2020;0;0;935;16.6;12.2;18.891;14.211;10.64725706;56.362;8.244;7.394618112;7.963383563;14.1289359;0.0072;0.0071
18/11/2020;12;0;935.1;17.4;13.8;19.873;15.779;12.86321553;64.727;7.01;9.910523877;9.594257865;14.82273553;0.0087;0.0086
18/11/2020;18;0;931.9;23.4;16.3;28.78;18.533;12.78249768;44.415;15.997;9.82675951;9.341055997;21.03133559;0.0087;0.0086
19/11/2020;0;0;935.1;16.7;13.4;19.011;15.374;12.70063519;66.806;6.311;9.741265303;9.495883957;14.21409526;0.0086;0.0085
19/11/2020;12;0;936.4;19;14.2;21.973;16.194;12.3061543;56.006;9.667;9.321402761;9.12846925;16.29910301;0.0083;0.0082
19/11/2020;18;0;935.5;24.4;14.6;30.561;16.619;8.680634504;28.404;21.881;4.677270835;6.322210604;22.25822326;0.0058;0.0058
20/11/2020;0;0;936.8;17.8;12.9;20.381;14.88;10.91054585;53.533;9.47;7.719669873;8.126630778;15.18054156;0.0073;0.0073
20/11/2020;12;0;937.6;19.4;14.6;22.527;16.619;12.7306345;56.512;9.797;9.772659295;9.43042214;16.68743617;0.0086;0.0085
20/11/2020;18;0;934.8;24.2;15.4;30.198;17.497;10.36896569;34.337;19.829;7.042187578;7.556924526;22.00803831;0.007;0.0069
21/11/2020;0;3;936.4;16;13.5;18.182;15.474;13.44916282;73.969;4.733;10.50327628;10.07989158;13.62718599;0.0091;0.009
21/11/2020;12;0;937.9;18.2;14.9;20.9;16.943;14.27036794;68.279;6.63;11.29194741;10.61456627;15.54578601;0.0096;0.0095
21/11/2020;18;0;935.2;27;16.8;35.651;19.132;10.87028303;30.491;24.781;7.670473479;7.84834435;25.74014727;0.0073;0.0073
22/11/2020;0;0;937.1;19.6;15;22.809;17.053;13.32684204;58.428;9.482;10.38169671;9.865324626;16.88457927;0.009;0.0089
22/11/2020;12;0;940.3;20.3;16;23.819;18.182;14.69916414;61.711;9.12;11.68590024;10.85522998;17.59049361;0.0099;0.0098
22/11/2020;18;0;937.6;30;18.3;42.428;21.032;11.55452959;27.233;30.873;8.482783295;8.259772637;30.32953095;0.0078;0.0077
23/11/2020;0;0;938.6;21.5;16.1;25.643;18.299;13.92462114;54.302;11.718;10.96557677;10.24133426;18.85993483;0.0094;0.0093
